ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30
EBAY,eBay Inc.,2017,1,25,eBay Inc._20170125,-4.354771086136215,-3.6987937850301473,-3.669742213616412,-3.780500225568955,-3.8149656503521294,-3.8859018342097773,-3.938253614090112,-3.993430969254055,-4.003997680877665,-4.0268637347827285,-4.0641537957985605,-4.101761076052375,-4.115681886881162,-4.1486232151534725,-4.124456271606188,-4.15476778267461,-4.182940047150668,-4.199908445425198,-4.208376425778342,-4.2254378488999835,-4.248651897070329,-4.2412782329543885,-4.25916313891811,-4.255055909519271,-4.265730161284597,-4.279626862276314,-4.2901343082732515,-4.301518617022209,-4.3131784598863545,-6.562204745123938,-5.5289372003731225,-4.727209375075913,-4.786526219740659,-4.873135124824626,-4.950062139938439,-5.016719458838223,-5.017098343888738,-4.855451545479718,-4.865744613625793,-4.359483110549831,-4.3832658810328615,-4.417754303694449,-4.447379643355586,-4.4555336717554175,-4.485588320294921,-4.5015969237990285,-4.479673292560443,-4.492880159892931,-4.5119355975912665,-4.53415830434596,-4.5511885868256625,-4.5584568093521325,-4.5749910979402335,-4.59248960559239,-4.611346657607214,-4.599120140841592,-4.605289665684215,-4.5675343152042265
tel,TE Connectivity Ltd.,2017,1,25,TE Connectivity Ltd._20170125,-6.580171022990777,-6.6642349144956485,-5.978513780394142,-5.681522790239978,-5.772682440979137,-5.2165749285583285,-5.279702499921697,-5.329489204141779,-5.150358987392965,-5.14987961204916,-5.1834814137012435,-5.199913526514408,-5.236604624754097,-5.266995588274606,-5.270664067872311,-5.3008559948551675,-5.27932523418787,-5.303707990157994,-5.153832827491347,-5.176419108401507,-5.166863023307373,-5.176950054158777,-4.944803107196899,-4.9366041810177546,-4.956103531586165,-4.862211354629835,-4.877739319116201,-4.893059994271244,-4.906597594317296,-5.538066363127174,-5.31358825581257,-4.951676135158769,-5.041137155384766,-4.837777238559488,-4.911479694484753,-4.959940142678019,-4.952363570225753,-5.0000042283858726,-4.735055641143919,-4.775608053453289,-4.683510596228402,-4.697281997063519,-4.710142465533664,-4.678437775550239,-4.70854946808966,-4.708827414841248,-4.734674912578947,-4.760227361811158,-4.7837441016803925,-4.803856731019169,-4.8181847892580025,-4.812914576788059,-4.7724535942041815,-4.792021224390845,-4.758725115006505,-4.752162314906171,-4.769344933569579,-4.78567498137955
CMCSA,Comcast Corp.,2017,1,26,Comcast Corp._20170126,-4.96242467083317,-5.150398732309903,-5.2647912429835495,-5.210358085271989,-5.271304652943452,-5.164890942344017,-5.164999449143399,-5.221349999757114,-5.220594484203612,-5.2607127386494925,-5.216804141950383,-5.2279020930354845,-5.220941530030292,-5.170350251911986,-5.125773886675756,-5.124665508147418,-5.1523230728285165,-5.1321130809899245,-5.128370847697572,-5.0926845376702445,-5.111661647749741,-5.119579187005055,-5.133535118362012,-5.134786111381164,-5.131779150918098,-5.150620071079594,-5.136080887722692,-5.123671849195388,-5.1398491314693135,-5.6817906012706505,-5.576449781586916,-4.988288117230027,-5.094665342055492,-5.089976783315602,-5.1234895961823135,-4.821996842563906,-4.834047886264685,-4.833191167879134,-4.877200390696621,-4.905449543682863,-4.942672843704532,-4.979584590393798,-4.96788693063649,-4.989204179298706,-4.8963745074737535,-4.893196110691972,-4.887610477743344,-4.912815996084938,-4.913824770908911,-4.9367649094592245,-4.950939563701401,-4.927540934213061,-4.946353800328236,-4.963648077094498,-4.976219710266719,-4.9937042484426835,-4.957389690843675,-4.948934024035459
MSFT,Microsoft Corp.,2017,1,26,Microsoft Corp._20170126,-4.093059696578867,-4.188018005138268,-4.171979177183522,-4.277286524032348,-4.314956933915386,-4.391764235174134,-4.456950006483551,-4.515831277330396,-4.503110776276666,-4.550599357146376,-4.546385455598284,-4.5831453837961,-4.619435975053672,-4.6536397223029855,-4.6856643952907335,-4.713329709130085,-4.739560357109949,-4.762180558060509,-4.787686820007345,-4.797167040351035,-4.8146185210353165,-4.768354045951341,-4.7280108127417435,-4.745068631951473,-4.764678488797378,-4.7827653448626295,-4.781483133453066,-4.793753745931868,-4.809063229916168,-5.748381135238682,-5.877444388199608,-5.956207667261295,-5.4776929897453615,-5.489810129450223,-5.444144922484858,-5.508827555823629,-5.255897505417655,-5.197444410823335,-5.239104353029023,-5.2509981254795495,-5.217058094438972,-5.250609198760452,-5.242546016773763,-5.237280421929959,-5.104098999599195,-5.129135086762754,-5.136234238292472,-5.161822792297869,-5.166691094526977,-5.189949749978941,-5.21216627981816,-5.232135273310137,-5.009470526091391,-5.016770309263828,-5.03343777918154,-5.0396352215672575,-4.995716973765432,-5.010616170957959
PYPL,PayPal,2017,1,26,PayPal_20170126,-4.63268164406605,-4.457633985730336,-4.597281023639874,-4.412301064044266,-4.453720933078718,-4.4650252935717125,-4.456149647430262,-4.294179035531832,-4.346825588597227,-4.3888230284765335,-4.363691441492485,-4.3732048563674155,-4.4030033388641385,-4.429612138853668,-4.4549918197686935,-4.4620927324519215,-4.4901332944538535,-4.51680769886516,-4.516187809375603,-4.513120817229296,-4.4881737497672525,-4.494694332655945,-4.507886783514263,-4.52457943701288,-4.53973842566008,-4.558493781807671,-4.574565168689727,-4.591531360972796,-4.608453719673878,-4.952799823477809,-5.130279620277077,-5.004560955780918,-5.070958055730764,-5.162047561464755,-5.067000731369794,-5.133263752030183,-5.132190414805972,-5.165617118087902,-5.105884507036152,-5.145299361630528,-5.101759065570927,-5.138759337887256,-4.942629862828282,-4.817554687214684,-4.747146661429063,-4.756470227129154,-4.767564088259193,-4.7929149045449435,-4.808100335741373,-4.7796502317459835,-4.787125331618769,-4.799527362190736,-4.8198004836942125,-4.8210372371115335,-4.838345433009686,-4.856221034070922,-4.872582843493387,-4.873705159452597
CELG,Celgene Corp.,2017,1,26,Celgene Corp._20170126,-4.482423159821335,-4.358353278082387,-4.496014796348447,-4.181590151745167,-4.258594151238324,-4.333852301016863,-4.393753152494348,-4.39371132963112,-4.424706040505227,-4.4112229005311585,-4.450953016757072,-4.490335901072934,-4.367999463615929,-4.32121807824151,-4.305623900271607,-4.278127210390241,-4.302265288876518,-4.328583732817114,-4.326798208190769,-4.260362721858426,-4.272543462757441,-4.293621348517194,-4.285691219955397,-4.299890488737049,-4.3165074488542565,-4.310444584386016,-4.3266963209148654,-4.326847814753983,-4.327686800261719,-5.086472592952714,-4.950601450304007,-4.811030181347354,-4.671220735519603,-4.743757357500747,-4.536413065075547,-4.57211743879038,-4.629075050725565,-4.5101589929693775,-4.554114884762223,-4.564536791896339,-4.5605816723774675,-4.58994278303022,-4.624070598537247,-4.443419527038675,-4.456042576840571,-4.484071179145242,-4.508104113718433,-4.524412878784076,-4.52463221935834,-4.482684003278027,-4.429619982882131,-4.362151376726485,-4.3764370753151765,-4.394159352133712,-4.393986254342701,-4.406548327910595,-4.392453333578676,-4.4087181862344575
CAT,Caterpillar Inc.,2017,1,26,Caterpillar Inc._20170126,-3.9013150415415714,-4.067328396619851,-4.211054818277033,-4.289135759297799,-4.378732079457757,-4.453204024366869,-4.46533439143262,-4.5239801260156165,-4.475197641257809,-4.29940993732839,-4.231458731850902,-4.2662776374326565,-4.289798823582943,-4.309878920401968,-4.337479894868462,-4.35489082095308,-4.383442131080107,-4.2958303867245,-4.321476031482985,-4.2878771436714915,-4.303087415650887,-4.27976456579345,-4.1287497135920175,-4.142720644276157,-4.159194226434587,-4.177227602188841,-4.140077119224278,-4.135186878124683,-4.142744162022089,-7.598649057764492,-4.632950525164068,-4.776603906368441,-4.717097210122946,-4.7880286866450845,-4.586017391327187,-4.651458609464526,-4.6102394417837695,-4.6559591854452576,-4.651775187876934,-4.617814027913424,-4.648917507498523,-4.641446646777791,-4.650541648257076,-4.649782223018085,-4.648873180609006,-4.676214523610791,-4.611507845653309,-4.637154435340913,-4.661522196778036,-4.684635142134739,-4.690875874284688,-4.656312881800023,-4.6763114667755765,-4.587716970735324,-4.598831053577997,-4.511539665141443,-4.518265591037464,-4.529943015448762
SBUX,Starbucks Corp.,2017,1,26,Starbucks Corp._20170126,-4.014409066850035,-4.170212183899951,-4.300086193538542,-4.2395334089540375,-3.9431372543745287,-3.93637842894772,-4.002284139630931,-4.055284889998524,-4.0653260246696155,-4.09338075719465,-4.136724302138546,-4.1579049916904465,-4.187873465522663,-4.222289947842098,-4.2322798679355245,-4.260225971379752,-4.288640040685129,-4.315259066378236,-4.340126919534827,-4.345875196539422,-4.368168797895759,-4.385994255580473,-4.407255789303164,-4.427650007431707,-4.441304094383393,-4.452679106467878,-4.4645253977266215,-4.472983722307519,-4.476806229851966,-5.609733085710384,-5.463222857912331,-5.1736956274559915,-4.9224164229014,-4.944258772375251,-5.020883510202747,-5.050141397541647,-5.099541297587787,-5.142940639680784,-5.130492994123238,-4.889527313260299,-4.870837770856552,-4.8906859387925055,-4.8874266335901115,-4.893353927805072,-4.7815734071016625,-4.806595968206153,-4.785926404392449,-4.804848069378764,-4.825516429510652,-4.8313549352011576,-4.843256842177005,-4.864533987953786,-4.8846382984745285,-4.9033774173637905,-4.819853967333387,-4.814155167796656,-4.80849137514962,-4.825411785405931
BIIB,Biogen Inc.,2017,1,26,Biogen Inc._20170126,-5.935153547565529,-5.316194120406209,-4.7233905648599865,-3.6117363070057222,-3.686627461679811,-3.7540276160795054,-3.805782701623361,-3.8384841886191117,-3.8800691435936834,-3.891304788515648,-3.9091118870489514,-3.904406615272933,-3.891719719134487,-3.914379909961833,-3.9428790758780456,-3.9662288032922977,-3.994770783628408,-4.0109260623654,-4.036572320199821,-4.031959915628596,-4.046714303986581,-4.05433232878387,-4.0755098985271285,-4.085672156353182,-4.098346847092284,-4.096337653250382,-4.109834071574952,-4.125420978400438,-4.140998118025702,-5.834096980359672,-5.1295596038729006,-5.004974839898716,-5.061472761710063,-4.992900271067966,-5.069840098671872,-5.103673372656856,-5.059140537268137,-4.516241599180098,-4.556608412655466,-4.4474027242130685,-4.453612345259309,-4.486863608342833,-4.477584760145215,-4.298562392677279,-4.313824637524481,-4.338734317888546,-4.3640370075019215,-4.352859711389222,-4.331685682907708,-4.354667812097647,-4.3701954829615985,-4.308633188018628,-4.259924607144813,-4.279530853488428,-4.296616435566575,-4.314289237901538,-4.329603637311505,-4.345745373138676
ADS,Alliance Data Systems,2017,1,26,Alliance Data Systems_20170126,-4.45297026973022,-4.465997626935171,-4.608458873561967,-4.2279660901584135,-4.306896550554545,-4.3294039304673735,-4.366351203046409,-4.42496530080459,-4.4394635980561885,-4.454282801362144,-4.494007257055949,-4.528065160201376,-4.563526807244848,-4.597905862974228,-4.5833767496988616,-4.5544084702671706,-4.580701452043321,-4.5986022525002666,-4.618182467617777,-4.640565594337189,-4.56949658194386,-4.549443872628567,-4.502297680655709,-4.522425105731803,-4.541945355545803,-4.555547693805421,-4.573629091193801,-4.589537009549011,-4.6051261685772165,-4.900875902276182,-5.009149084010513,-5.055649159510789,-5.14781933256466,-5.011015632592688,-4.412956202475465,-4.400441575380984,-4.430207365539191,-4.48273950177085,-4.5159491742619435,-4.5298970302804085,-4.5606618687820575,-4.588075900923057,-4.468749680928492,-4.403000415208916,-4.431541057410255,-4.457834189869073,-4.3998763654713775,-4.425046457856583,-4.433557100317045,-4.4470961932219275,-4.449446549024302,-4.469884502586243,-4.475515476509288,-4.478078583406816,-4.490600400232824,-4.4913370962866255,-4.495870964963793,-4.507279835834741
SIVB,SVB Financial,2017,1,26,SVB Financial_20170126,-4.991836409840254,-5.07134213780654,-4.825092716650943,-4.912237511465321,-3.9338038170397254,-3.984907760548304,-4.0506297657178765,-4.10915399019404,-4.08283636884417,-4.107551061711941,-4.106595507078001,-4.059977375411392,-4.096491032583462,-4.117925716712729,-4.149855065667445,-4.1654202230631014,-4.193374459006358,-4.219989603461665,-4.237983568213852,-4.234245181313687,-4.24984099980633,-4.173505952369319,-4.108735752375184,-4.126371198414715,-4.145688641645734,-4.15802645024418,-4.175718859252337,-4.193261929089776,-4.208397398006623,-5.523306979051029,-4.089694347360078,-4.232174230731123,-4.283386437339114,-4.374388883239838,-3.7420561359976428,-3.7918894295730254,-3.816433898287882,-3.8589879430188025,-3.897934685825708,-3.9067483008170085,-3.928149251517184,-3.9236809222477222,-3.8319845311305545,-3.864171553113335,-3.8921828750260037,-3.905372318115876,-3.9259908961345964,-3.9508320153247016,-3.975217729881137,-3.996363320572281,-4.018470669793035,-4.024207939793232,-4.043932119321036,-4.011460513785206,-3.9566443717756994,-3.973583630729932,-3.9899180493140127,-3.9641230020476605
BEN,Franklin Resources,2017,1,27,Franklin Resources_20170127,-5.657242190579491,-4.965430798384653,-5.108726974840873,-4.897486300513879,-4.902752675564684,-4.975456703787393,-5.0017665953005075,-4.708393904986965,-4.7095066507830685,-4.658054145804338,-4.643580970780488,-4.635097746368372,-4.597517925218232,-4.630412007362724,-4.641337228369407,-4.640016678504877,-4.6685349059819385,-4.675850895534813,-4.6640242083287475,-4.655303078121717,-4.669193767915703,-4.631162360858719,-4.639815564556198,-4.641446966932056,-4.66019626494067,-4.677988811085153,-4.690322746143909,-4.707119304334298,-4.723119352026722,-3.838631311328125,-3.876142845849881,-3.999725688567953,-4.0260399146735,-4.098924821222912,-4.175395652292295,-4.171875104203708,-4.230718085512498,-4.270184609613732,-4.3012474732956,-4.344362960732278,-4.353424290699838,-4.390448632665419,-4.377528074703884,-4.311843735128789,-4.273985393492636,-4.301689433031333,-4.326970765454776,-4.309385473624919,-4.330356541869349,-4.351194991634636,-4.3712523962884315,-4.392507574777971,-4.383680265404197,-4.3880256488400615,-4.402212263403108,-4.419741632307099,-4.39790180449861,-4.414760686332484
GD,General Dynamics,2017,1,27,General Dynamics_20170127,-5.683367636599313,-5.1540006994522685,-5.248070895244217,-4.614257583921175,-4.702954634572802,-4.773327980799877,-4.839077769334348,-4.895479110635223,-4.8433260206849,-4.790956655428339,-4.830309075493225,-4.8645973981884785,-4.897021896140438,-4.931467686565519,-4.9625958461748745,-4.9929050262997245,-4.96573911154976,-4.973039084729613,-4.9946850170450405,-5.008573482930092,-4.958115365699345,-4.94702299916628,-4.9378609953688635,-4.9454704470522985,-4.964209109743049,-4.964755275472441,-4.982349351533774,-4.998941447717304,-5.013220679326474,-4.5016120799479244,-4.7043337665594205,-4.7950772004872615,-4.883937483092962,-4.826901692040408,-4.892826771170147,-4.810226775031982,-4.822933364278555,-4.8627266275145,-4.90149346888931,-4.944584223064824,-4.9290914165607695,-4.9319115390936,-4.9620500199807855,-4.994180979576593,-4.8947542296512685,-4.910997031097062,-4.937831546106857,-4.914422516795032,-4.928570647896263,-4.9470154087276885,-4.968231879731693,-4.965090505704616,-4.9820091487549885,-5.001533975188654,-5.020112726975171,-5.037568193359046,-5.048043373503505,-5.062425714026434
CVX,Chevron Corp.,2017,1,27,Chevron Corp._20170127,-5.027564639459621,-5.044576269245419,-4.606697708170437,-4.520325939193303,-4.595096021590182,-4.566945651636877,-4.621122204065796,-4.640252221726897,-4.655665220848697,-4.670493343930295,-4.710056026786114,-4.74993641837293,-4.668631569282806,-4.70175177643835,-4.664936006675882,-4.653320336576536,-4.667210707392085,-4.678566946510953,-4.635242691027491,-4.64707789700695,-4.634224409770619,-4.650533878431519,-4.6713789612563845,-4.688675002487524,-4.675438550594421,-4.619837736643639,-4.633613074653264,-4.644655944782103,-4.641041034580557,-5.008536755785372,-5.028074547467617,-5.099364864992896,-5.201393845766897,-5.23314065072178,-5.275019067148566,-5.338339759103281,-5.39032467476905,-5.436879034889572,-5.353737166833651,-5.269089248633602,-5.201820379227675,-5.221884299485075,-5.239450521425739,-5.271491033173443,-5.297563303796479,-5.325914223409266,-5.352914534653632,-5.3740167301916015,-5.39733011577355,-5.4152580909940085,-5.369503199677474,-5.3907601333141955,-5.402373493942325,-5.411920607263595,-5.356358662994908,-5.306296773400769,-5.222993239547684,-5.236239200845554
ALGN,Align Technology,2017,1,31,Align Technology_20170131,-3.188848735360387,-3.3772676669830077,-3.3989320388138275,-3.5040506034665277,-3.595141321316192,-3.6529594916331836,-3.718629918885612,-3.7774737084878938,-3.8300989877274882,-3.870590093113544,-3.9129275876048486,-3.949893923317766,-3.9817679068176495,-3.994405380348004,-4.023367827971081,-4.043111068489759,-4.056490474898217,-4.083367076911976,-4.107421184379568,-4.130692364991797,-4.1496994914207095,-4.143239233553636,-4.164420356702139,-4.184811599231637,-4.19491723706209,-4.211004946507025,-4.1974308920757,-4.206327511579809,-4.192027265838228,-6.3068149731675005,-6.5030569986961915,-4.287255176020203,-4.398792344243493,-4.454603038043183,-4.414794426057981,-4.0485283153760045,-4.104790062059844,-4.157378292726431,-4.182449876482761,-4.225882292159478,-4.263140795053752,-4.2383777348747875,-4.2533459775972595,-4.281855677680902,-4.2108511348715485,-4.21817539345245,-4.226107526786312,-4.248603358069024,-4.269757942014077,-4.265925088734773,-4.284577560511768,-4.3008350818956185,-4.320995317130918,-4.339467714695979,-4.35578787091279,-4.3713874342597165,-4.371639868666408,-4.346178859083297
MA,Mastercard Inc.,2017,1,31,Mastercard Inc._20170131,-4.973217292533248,-4.53717540733983,-4.680408964338978,-4.791616500052666,-4.882364929828225,-4.931630018507879,-4.995317134287867,-4.977119749223501,-5.017102065288747,-5.04173057611732,-5.049301289120493,-5.087930473307256,-5.106033337191825,-5.070720147560829,-5.030277545447851,-5.060557649658792,-5.061404385411983,-5.0818144189636785,-4.9835973452105735,-4.945127713227271,-4.967423454382941,-4.975365972307719,-4.983000018838366,-5.0022938833613555,-5.01687000213188,-5.033725385588931,-5.051310849878815,-5.019931451543732,-4.980479839505238,-5.3902040091397385,-5.303470497222861,-5.328867575107903,-5.3752528274373566,-5.444344640572151,-5.056033195969908,-5.1152170063409885,-5.169950400496343,-5.201940804458777,-5.248947962564047,-5.207281480835008,-5.23263802669451,-5.254059746776758,-5.276845721777376,-5.26456825319957,-5.252085877866014,-5.223050351757501,-5.007455224497925,-4.997339655483992,-5.0199376974730825,-4.958333828017817,-4.979954652182078,-4.999721349146205,-5.019907966447012,-5.026032620215191,-5.019147475726025,-5.0368876819529085,-5.0081966569711955,-4.99787234501459
