ticker,name,year,month,day,text_file_name,future_Single_1,future_Single_2,future_Single_3,future_Single_4,future_Single_5,future_Single_6,future_Single_7,future_Single_8,future_Single_9,future_Single_10,future_Single_11,future_Single_12,future_Single_13,future_Single_14,future_Single_15,future_Single_16,future_Single_17,future_Single_18,future_Single_19,future_Single_20,future_Single_21,future_Single_22,future_Single_23,future_Single_24,future_Single_25,future_Single_26,future_Single_27,future_Single_28,future_Single_29,future_Single_30
ew,Edwards Lifesciences,2017,2,1,Edwards Lifesciences_20170201,-2.470122346,-4.797913178,-5.015846484,-4.6727219589999995,-6.627908242999999,-9.113946233,-5.242841704,-5.471171544,-5.254385104,-4.692578173999999,-5.470839422999999,-6.159749951,-3.42191405,-5.305575556,-3.2741674510000003,-4.6230991889999995,-6.853947754,-5.028322934,-6.846320585,-5.087380325,-4.619846594,-3.614274895,-5.026879944,-4.495839306000001,-3.233276226,-5.672679657000001,-4.680622036,-5.886095799,-6.9497906160000005,-4.542762693
ANTM,Anthem Inc.,2017,2,1,Anthem Inc._20170201,-3.939077947,-4.709780832,-4.249610346,-4.478424728,-9.671433093,-3.9414531489999995,-5.531871721,-4.907268473,-6.706472906,-5.557763447999999,-5.014899991,-3.84000603,-3.697969942,-5.152474604,-5.526202265,-7.507441417000001,-5.021897297,-7.513992834,-4.33939355,-5.117834424,-8.619366288,-6.944410607999999,-6.882827357,-6.346032938,-5.744727186,-6.58267911,-5.30076733,-4.39670584,-3.715753438,-5.37954146
AVY,Avery Dennison Corp,2017,2,1,Avery Dennison Corp_20170201,-5.399311266000001,-4.422963306000001,-5.1465790380000005,-5.37012069,-5.680516969,-5.047937731,-5.362440931,-6.087653368,-6.207698917,-5.759365445,-4.854283871,-4.671709338,-4.436505704,-5.002573591,-4.554013648,-5.306409259,-4.53084491,-8.995802771000001,-4.259834618999999,-6.930612022,-9.009783361,-4.8818223419999995,-4.697295413,-5.230934866,-6.90757736,-4.874947186,-5.997670089,-5.253260518,-4.751588675,-4.6248553139999995
sna,Snap-On Inc.,2017,2,2,Snap-On Inc._20170202,-4.08824684,-4.47696433,-5.093568288999999,-6.677382045,-4.37848653,-4.954157201,-4.457129286,-5.088408061,-4.264926967,-4.453820509,-5.45619965,-6.865550139,-5.516712311,-8.360787012000001,-6.250646931,-6.491114631,-4.784563267,-3.9769698260000004,-4.5814258269999995,-5.6698279970000005,-4.746598975,-5.7278411689999995,-5.724581768999999,-5.530479521,-4.720516666,-5.218243004,-4.870217255,-4.102935574,-5.595234066000001,-9.75772383
rl,Polo Ralph Lauren Corp.,2017,2,2,Polo Ralph Lauren Corp._20170202,-5.1596934260000005,-5.354572872,-4.9355014619999995,-3.91176085,-5.08423547,-3.867876186,-5.686472837,-6.27084388,-5.515036718999999,-4.728277341,-6.888570777999999,-5.9711158520000005,-6.884790092,-4.974303994,-4.944819348,-4.91684534,-5.1559764669999995,-4.158521231,-6.355173528,-4.4742309989999995,-7.192900223,-4.906276886000001,-4.116571713,-4.675061813,-4.856043829,-4.728262351000001,-5.197835556,-4.183556759,-5.958152348,-5.473738935
xel,Xcel Energy Inc,2017,2,2,Xcel Energy Inc_20170202,-6.53633757,-6.72017795,-5.558285303,-4.645832026,-4.943069835,-5.4467419029999995,-6.144143421,-4.909551638,-5.93828977,-5.0013091119999995,-5.942356346,-4.581646333999999,-6.561153971,-4.525810234,-4.701646022,-7.275871975,-4.6846742,-5.338222568,-4.822600989,-5.821050303,-6.080348626,-5.384932472999999,-4.0414621219999995,-7.674974213,-4.606783831,-6.172474496,-7.678241945,-3.990143129,-4.5403472439999994,-5.083932592
CI,CIGNA Corp.,2017,2,2,CIGNA Corp._20170202,-4.989201929,-4.1861726269999995,-5.1298893660000005,-7.809806137000001,-6.200115127999999,-4.0465052980000005,-6.184504262000001,-5.168899183,-7.395973209,-4.756532257,-4.408028832,-3.740039368,-5.64414126,-8.906915871,-5.748912882000001,-4.0048854469999995,-5.207213363,-3.809350246,-5.503229816,-5.912651341,-5.054287901,-4.916847721,-5.843516555,-8.244202166,-6.298138262,-4.63132445,-6.999029667,-5.810523912000001,-4.243966201,-7.325103792
AMZN,Amazon.com Inc.,2017,2,2,Amazon.com Inc._20170202,-3.340513249,-5.757274841,-5.113081009,-4.724643915,-6.208197553,-4.902666711,-4.513387723,-8.695270649,-4.886959739,-6.371966228,-6.8108969429999995,-4.308441595,-6.939093253999999,-5.522179094,-4.809066093999999,-5.515837987,-5.462691067000001,-4.654949996,-5.320926776,-6.77437963,-5.560299211,-7.2689307979999995,-5.240924336,-5.82953368,-7.364986377999999,-5.992002041,-6.027917056000001,-7.569322162000001,-7.547204912000001,-6.644904968
EL,Estee Lauder Cos.,2017,2,2,Estee Lauder Cos._20170202,-4.386934455,-6.028662874,-4.961433995,-4.517975412,-6.184721689,-7.07411672,0.0,-4.829420446,-5.659745784,-5.734679063,-3.873969377,-5.464344705,-5.259343898,-6.1480135,-7.085919468999999,-4.676292367,-6.538646407000001,-4.234712421,-4.3092037,-7.9242064679999995,-5.845291052,-7.228654862000001,-6.248616573,-7.413659204,-3.352686491,-5.343406239,-4.974627014,-5.03788403,-5.832813635,-5.41705707
MRK,Merck & Co.,2017,2,2,Merck & Co._20170202,-6.368956241,-4.594184941,-4.474557558,-6.282246807999999,-6.823065796,-5.592054866000001,-4.639263679,-4.287359945,-4.877613177,-6.479348024,-6.218669127,-6.588190122,-5.842439652,-4.758652523,-5.358573066,-5.363269638,-8.09990737,-5.266491321,-6.2331211689999995,-4.883989297,-6.405516446,-4.870085653,-6.0216624439999995,-6.594533889,-5.4258520379999995,-4.196591822,-7.157080176,-4.8551490930000005,-4.823700805,-5.434659106
IP,International Paper,2017,2,2,International Paper_20170202,-5.055698044,-3.6268952139999997,-4.578388996,-3.98421137,-4.034045906,-4.269027404,-5.335743531,-5.573662226000001,-6.088191057,-4.44376766,-3.770417137,-4.448432202,-4.280481248,-5.612556053,-4.871777089,-5.2724195169999994,-5.628972414,-3.995076905,-6.978531815,-5.256761072,-3.476162009,-4.120084835,-6.754578157999999,-4.153074599,-7.433336596,-8.530352545,-8.531016467,-4.311203782,-6.241389947999999,-6.243335202000001
PH,Parker-Hannifin,2017,2,2,Parker-Hannifin_20170202,-5.785495996,-4.567338556,-5.387295122,-6.958916195,-4.341159695,-5.134267807,-4.219306237,-6.798791809,-3.9772002960000004,-4.969631033,-5.693585261,-4.48814364,-6.474328135,-4.278838509,-4.742332887,-4.948388316,-4.788405141,-3.7614588280000003,-4.765255336,-8.564445482,-5.195904392,-5.883140492999999,-6.892006335,-4.752896388,-5.022160714,-5.332686381,-5.033517573,-4.128338604,-4.779887657,-5.214937994
IT,Gartner Inc,2017,2,2,Gartner Inc_20170202,-5.395148347999999,-5.236042725,-5.537436773,-6.363849908,-4.242947952,-4.8955485869999995,-5.531605401,-6.391237905,-4.153860993,-5.160800365,-5.84285769,-6.022284663,-4.721795092,-7.155178226,-4.473250791,-4.815947198,-4.35699288,-4.646818232,-6.47891836,-5.106815269,-5.842664336,-5.68562287,-4.81353372,-5.9202414270000006,-4.335145171000001,-3.490484079,-6.900267264,-3.641168037,-5.538848682,-8.626125748
WY,Weyerhaeuser,2017,2,3,Weyerhaeuser_20170203,-3.8402310510000004,-3.909490869,-4.4889433,-3.7529026439999997,-8.107213931,-3.9633870719999997,-4.213318739,-4.499497435,-5.482365897,0.0,-4.288672365,-5.039918068,-5.821908068,-5.177034637,-4.265686711,-5.038730238,-3.9243752219999997,-5.648652214,-6.527716855,-4.397962641,-4.904410725,-5.55092859,-4.482117869,-6.316534399,-6.318302677,-7.013106108,-4.067969135,-5.48888349,-4.134873928,-5.217344012
HSY,The Hershey Company,2017,2,3,The Hershey Company_20170203,-5.516627679,-6.190783586,-6.235280062,-4.550426565,-5.396477999,-5.206238577,-6.72436923,-5.461763259,-4.549749049,-5.5951729189999995,-4.468151879,-7.1113225710000005,-5.03832796,-6.074481326,-4.595130243,-5.278110246000001,-4.636577143999999,-6.00435086,-5.447554864,-7.501443663,-5.486197783,-5.551043685,-4.92311859,-5.538624594,-6.160422326,-6.403336099,-4.948284093,-6.408840351,-5.472184593,-6.523984026
LYB,LyondellBasell,2017,2,3,LyondellBasell_20170203,-5.9368589720000005,-3.601577644,-4.896690046,-5.062807209,-5.4919407829999995,-5.541925922000001,-4.596761407,-7.348070295,-5.449844634,-6.043397382,-4.05540887,-5.222138985,-4.671263255,-4.890667767,-4.431134426,-6.922384994,-3.538927693,-4.820696255,-7.520931421,-4.895460935,-5.656289028,-4.14875239,-5.7353231529999995,-5.732088087,-5.439131282000001,-4.031806053,-3.6466640139999997,-5.125863843,-5.813068355,-6.014859781
CLX,The Clorox Company,2017,2,3,The Clorox Company_20170203,-4.521949731,-4.386718925,-4.276986532,-5.923488772000001,-5.841650533999999,-7.147135696,-6.154587668,-4.827516188,-4.336502141,-3.584598505,-4.3475672880000005,-5.642438127,-7.3200563260000004,-5.527634513,-7.574320018,-5.9101365910000005,-5.968506945,-6.348100886,-5.656823349,-7.03970451,-7.125914626,-5.612515059,-5.346492237,-4.910454947,-6.69956639,-5.439764372999999,-4.904817923,-5.36273708,-5.6823749910000005,-7.449687449
NWL,Newell Brands,2017,2,6,Newell Brands_20170206,-3.534759672,-4.24895674,-5.664832015,-4.251300535,-6.5093208979999995,-4.6064662819999995,-5.20846977,-4.797486221000001,-5.274727437,-5.739493679,-4.11366434,-5.202561526,-3.219949507,-4.083510422,-4.6782945289999995,-4.454554417,-5.213318834,-8.502993061,-4.920373149,-4.68992085,-5.396307515,-5.057903556,-5.350025246,-6.005337077,-4.376882363,-3.850145528,-4.488846083,-8.48589649,-5.776957019,-6.290866377
HAS,Hasbro Inc.,2017,2,6,Hasbro Inc._20170206,-4.947021713,-4.058974974,-4.457460071,-6.789533973999999,-5.274319031,-5.694928878,-7.801523996,-6.192783218,-4.732111443,-5.557645902000001,-7.407315795,-4.022313898999999,-4.889908704,-5.969001617000001,-4.99567361,-4.51511204,-5.500575984,-6.09442312,-4.924939998,-6.407737137000001,-6.291521455,-8.084902502,-6.698437121,-6.093770393,-5.295124691,-4.30162584,-5.909559067999999,-4.587607857,-5.811555384,-4.028439119
TSN,Tyson Foods,2017,2,6,Tyson Foods_20170206,-3.7264852889999998,-5.0852579989999995,-5.254007499,-5.2890345089999995,-5.602391776,-5.382930467,-5.28300301,-5.023418722,-5.194498526,-3.510549052,-6.555909276,-5.062900765,-6.106371241000001,-6.488445382,-5.742336399,-3.64143806,-4.06669873,-4.837878918,-3.6763767019999998,-6.429674597999999,-7.631951886,-5.120086949,-3.900698797,-7.147513256,-4.225180109,-4.981831453,-4.049409004,-5.959725774,-4.778473153,-6.435544504
ADM,Archer-Daniels-Midland Co,2017,2,7,Archer-Daniels-Midland Co_20170207,-3.6752870339999997,-6.297464975,-5.011568351,-5.900530325,-7.689759352,-4.0791217810000004,-6.783127753,-4.314101051000001,-5.919920387,-6.210459084,-4.794679816,-5.580666683,-6.019691626,-3.344846514,-4.6260318410000005,-3.81012271,-5.090205847,-4.632070821,-5.005271903,-4.549637962,-4.627959392,-4.271703875,-4.886298998,-7.306893006,-4.878086941,-5.639426059,-5.8436050360000005,-5.840702452,-6.106004802999999,-4.221040058
ICE,Intercontinental Exchange,2017,2,7,Intercontinental Exchange_20170207,-3.031922896,-4.659937981000001,-6.712453441,-3.7323057989999997,-5.045635906,-5.093237936,-5.099357288,-5.457870385,-4.888301566,-5.529422394,-5.023346038,-5.723096214,-4.576433468,-4.61736822,-3.457539552,-4.967934575,-5.583465076,-5.34610483,-5.019484006,-4.345684201,-4.484604498,-5.70475438,-6.064799595,-8.703096842,-5.758551145,-3.9612249439999996,-6.016931842999999,-5.033695698,-4.141336595,-5.564497365
tdg,TransDigm Group,2017,2,7,TransDigm Group_20170207,-5.066597911000001,-4.080814378,-5.1157714180000005,-5.62816435,-4.83212603,-5.73297585,-5.16084104,-4.534265798,-3.93938388,-5.690497783,-5.717414376,-4.250536363999999,-4.692507707,-5.628835707,-6.172993466,-3.9146677789999997,-6.942941585,-5.010035025,-3.977596268,-5.002671071,-5.8411632010000005,-3.159152123,-4.226133937,-4.349957358,-8.66519661,-3.759299861,-4.407474274,-4.734155978,-2.8955965619999997,-3.1185993589999996
AME,AMETEK Inc.,2017,2,7,AMETEK Inc._20170207,-4.345572579,-4.206399017,-4.914361203,-5.877184245,-6.390817277999999,-4.337848517,-6.401989029,-6.036084412999999,-4.428974565,-5.842666754,-4.211402218,-5.964088857,-6.040765061,-4.633083503,-3.7337926869999998,-4.591882218,-5.898992675,-5.431714502,-6.302772059,-8.603485265,-4.313278702,-5.7570212110000005,-4.412695881,-4.255333137,-4.349072881000001,0.0,-5.551445451,-6.29727195,-4.08717676,-6.7893384789999995
GM,General Motors,2017,2,7,General Motors_20170207,-6.777097166,-6.372844428,-5.965548167000001,-4.610042287,-3.0277674489999997,-5.449957727999999,-6.608874397999999,-5.272491604,-4.144473098,-7.139078416,-4.1610086619999995,-4.667463119,-4.602478289,-4.462153442,-4.13420356,-4.731148895,-4.386269792,-4.783033866,-4.576837986,-5.654948005,-4.439186522,0.0,-6.825414207000001,-6.01529055,-5.6500561220000005,-8.218852187000001,-3.9007600719999997,-4.0706731110000005,-3.427010656,-5.375010061
DIS,The Walt Disney Company,2017,2,7,The Walt Disney Company_20170207,0.0,-5.404688411,-6.165576931,-5.635353492,-5.082964184,-6.600626688999999,-5.336995474,-5.137674835,-7.6970542879999995,-6.9079108510000005,-5.6431936789999995,-5.22565759,-7.111202351,-6.668705097999999,-4.752585933,-5.508393598,-5.136627038,-5.273834068,-6.367337212000001,-8.620428135,-6.368788201,-6.917067546,-5.219639106,-4.9499322,-5.54225369,-6.5499065860000005,-7.711616164,-4.767649841,-4.765644349,-5.824919029
EMR,Emerson Electric Company,2017,2,7,Emerson Electric Company_20170207,-6.176007087,-5.33769111,-4.736358382,-4.263783626,-8.766051232999999,-6.81287362,-4.340991866,-4.131595244,-5.398336811,-5.17969227,-3.933615459,-6.144577701,-7.0981020710000005,-5.210154883,-4.344464223,-4.671000431,-6.9126878089999995,-7.319112775,-6.307161475,-4.941983298,-4.764174828,-5.5093760320000005,-4.580604429,-3.9480850519999997,-3.8146672510000004,-7.317871633999999,-5.092435011,-4.797440877,-3.964980226,-5.90939363
ftv,Fortive Corp,2017,2,7,Fortive Corp_20170207,-4.63506908,-4.202921032,-6.083545787,-5.01328266,-5.479392882999999,-5.285958083,-5.713854528,-5.253844963,-4.876045988,-5.055708465,-4.89904272,-4.682468443,-6.022968075,0.0,-3.823281339,-5.348960909,-6.37377732,-4.989225797,-6.106336499,-7.570363228,-5.960512576,-5.2986530919999995,-4.842286744,-5.587743725,-3.930125372,-5.750077985,-6.745306059,-4.632038232,-4.790875638,-7.981590907
FIS,Fidelity National Information Services,2017,2,7,Fidelity National Information Services_20170207,-3.4155331060000003,-4.474335213,-5.629261088,-5.186292479,-5.284965616,-4.482559167,-5.570770109,-5.511886399,-6.527758131000001,-4.839567798,-5.7259627360000005,-4.707602841,-4.238271963,-5.43605727,-4.697674339,-4.706749489,-4.795659571,-5.804539361000001,-7.228531526,-5.281971096,-5.836581267000001,-5.792744944,-5.122873931,-5.762487183999999,-5.45863434,-4.975179079,-6.5262988129999995,-4.615376234,-4.425160699,-6.279710644
AKAM,Akamai Technologies Inc,2017,2,7,Akamai Technologies Inc_20170207,-2.240175099,-5.355802333,-6.459098764,-5.207917125,-7.148360979,-5.201642571,-5.236139818,-3.520773355,-5.3365786239999995,-5.131659202,-5.314484274,-5.910329073,-8.746407132,-5.487975473,-4.385223287,-5.040746863,-4.999565813,-5.352808105,-5.571211933,-5.534179677999999,-4.582613423,-8.073812568,-5.1565801780000005,-4.208886465,-4.427524128,-5.592083589,-5.1629235069999995,-6.140504486,-3.525127948,-4.457052145
ALK,Alaska Air Group Inc,2017,2,8,Alaska Air Group Inc_20170208,-4.386153219,-4.530871205,-4.978758944,-4.042854419,-4.983018328,-8.077317866,-6.129016197,-9.176794902000001,-5.016977473,-4.26980388,-4.449870286,-4.761155141000001,-8.49559225,-3.6993664739999996,-3.2517341330000002,-3.620299047,-3.757263584,-4.158784819,-7.080901344,-5.423446468,-3.947234799,-8.077206105,-3.8380021610000004,-4.699432558,-4.358805127,-4.793251685,-4.158012718999999,-3.5550286389999997,-4.733710481,-4.40951345
ATVI,Activision Blizzard,2017,2,9,Activision Blizzard_20170209,-1.667203907,-3.4297638860000004,-4.150607658999999,-4.499375508,-6.225218105,-6.628767602999999,-8.419400159,-6.0214406910000005,-5.708880366,-4.563455519,-5.784904697000001,-4.401700195,-3.1114143810000003,-4.6296562219999995,-4.784924263,-4.152747918,-5.253523774,-4.526366498,-4.7041953869999995,-5.607026726,-5.099866348,-4.769473158,-5.859601677000001,-6.0165633960000005,-7.400286274,-5.6664112310000005,-4.192110334,-4.65229969,-6.18787935,-4.966126056
BWA,BorgWarner,2017,2,9,BorgWarner_20170209,-3.725212925,-6.947443669,-5.501727463,-4.617305458,-4.370409116,-3.722801635,-5.132978799,-5.718575645,-4.959764324,-3.810674342,-3.6647639869999997,-5.095401573,-3.965313169,-5.658130872,-5.479198869,-3.7020017430000003,-5.29593085,-5.116555964,-4.703829839,-5.196795701,-3.9311147280000003,-4.643674143,-3.834243678,-4.987041733,-3.8927355230000003,-5.416308537999999,-3.2030307560000004,-4.155946701,-5.034546283,-6.378071782999999
SEE,Sealed Air,2017,2,9,Sealed Air_20170209,-4.224172555,-4.041993608,-5.890111707999999,-4.545847827,-5.101169571000001,-5.766484508,-5.581018378,-5.384082976,-5.637270632000001,-4.330954581,-4.417777323999999,-5.404145671,-4.058712438,-4.744291649,-4.735562103,-3.825196038,-3.940918061,-4.902127209,-4.047377769,-4.824982712,-5.583269887999999,-4.5840576230000005,-4.733993302,-7.737918743,-5.540813357999999,-5.796002185,-4.007330156,-6.810433166,-6.811614765,-4.052557308
CVS,CVS Health,2017,2,9,CVS Health_20170209,-4.148978481,-6.13543053,-7.872441166000001,-4.66636874,-7.593530256,-5.802239354,-7.037524291,-5.295279868,-4.740711763,-4.870751268,-7.059617731,-4.585824905,-6.509474085,-4.821541936,-5.50743434,-6.166744678,-7.611081632,-5.861797577999999,-5.473794837000001,-5.594699512,-7.605920096,-4.985329001,-6.213314608999999,-6.150546396,-4.76219157,-7.181298558,-5.927774621,-6.261690917,-6.195200547000001,-6.0213864
YUM,Yum! Brands Inc,2017,2,9,Yum! Brands Inc_20170209,-4.704783905,-6.426789197000001,-4.976134564,-6.887319767,-5.789651145,-7.445150032999999,-4.540073296,-3.763565807,-5.241015171,-5.795313411,-5.032843056,-5.791849116,-5.565564268999999,-5.204729674,-5.892393491,-4.8097445,-4.90063345,-6.97258857,-5.469477692000001,-4.849068921000001,-6.82303393,-5.008786443,-7.376892777,-6.565492922000001,-7.151915069,-5.766263267999999,-5.238783992,-5.046242399,-6.114344149,-5.06226421
TWTR,"Twitter, Inc.",2017,2,9,"Twitter, Inc._20170209",-2.9842205660000003,-4.215661849,-3.103132933,-4.31870265,-3.759411156,-4.103559545,-4.4200409380000005,-3.8773093210000003,-5.773323791,-5.770171395,-5.29706751,-4.014209451,-6.670157231,0.0,-5.978253604,-4.417573781000001,-3.712287271,-5.53339841,-6.635971337000001,-5.025191648,-5.123962276,-4.929231143,-3.9670336319999997,-4.542630603,-4.927915323,-7.318516656,-3.311868937,-3.497884975,-5.70246348,-4.264020199
ALLE,Allegion,2017,2,9,Allegion_20170209,-5.93361677,-5.030533256,-5.263260036,-4.551480966000001,-4.179006469,-5.368293225,-4.079030153,-5.109434026000001,-6.512172055,0.0,-5.353204288,-4.288698547,-4.189517142,-5.609158432999999,-6.269607918999999,-4.7959113669999995,-5.343192098,-5.67485879,-5.3418028369999995,-4.2867946130000005,-5.1067477530000005,-5.2559303889999995,-4.90691772,-5.786025381,-5.428153036,-5.710135891,-4.361356932,-5.000859228,-6.722199702999999,-5.976326252000001
KO,Coca-Cola Company (The),2017,2,9,Coca-Cola Company (The)_20170209,-4.120138013,-6.92211946,-6.112245255,-6.109932882000001,-3.97424688,-7.225460039,-5.188837935,-5.690749471,-6.541479348999999,-5.849879623,-5.939718859,-4.967660766,-5.34618671,-4.912616218,-8.354573602,-4.953002803,-5.402701539,0.0,-6.956488016000001,-5.085441858,-5.943013732000001,-6.551814842000001,-5.634053484,-5.780801867,-5.2577461130000005,-5.635566196,-4.881352491,-5.869823147999999,-5.307274784,-6.737616038
COTY,"Coty, Inc",2017,2,9,"Coty, Inc_20170209",-6.126914273,-5.313714491,-3.016084054,-3.651698689,-2.907201778,-4.5374067789999994,-4.247975211,-4.092263643,-6.8479425439999995,-6.280662655,-5.334289726000001,-6.437761362000001,-3.460428861,-3.379240769,-6.435554207000001,-4.591386129,-4.980956554,-5.747277235,-5.926373665,-3.819582435,-5.252276008,-4.2642453719999995,-4.501415648,-4.723725739,-5.080896248,-4.239790945,-3.43033205,-4.81653475,-7.516585775,-5.437500602999999
